userid,comment,count_feed_id
323929590.0,Mau hadiah sepatu kakak ..Impian aku teta pengen umroh sama keluarga @pettroll  @aisyahnuha1 @silviadamayanti05,3
323929590.0,Mau @silviadamayanti05 @sii.595 @aisyahnuha1,3
1903893064.0,"Yuk kak cek toko kami @sitirahmawati5684 ..kami menjual sabun laundry,parfum laundry dll...dan juga ada Snack jamur mantul banget n murah abis... ready stok ya kak",3
448199468.0,TV #1212GiveawayFeed,3
910541817.0,hallo kaka kaka yg ad di banjarmasin & sekitarny yuk cek toko kita @bellamaulida2 👈 👀                                                    👄,3
498084017.0,Ke jakarta naik buswayBuat beli jarum dan benangYuk temen* ikut giveawaySiapa tau kita menang 😇Yuk follow @beatriceclothing.official Dan join giveaway nya yuk 💕@vikanailamaharani@renijambi @ernakorniati26@novitaayu30 @putri.ayuningtyas15 @desyratnasari26 @lailamboh #beatricegiveaway #giveaway #fashionwanita,3
1903894731.0,MAU Kak ❤️ Bismillah semoga rejeki q @momazka25 @rafankhurota @anisavirzia,3
652795223.0,MAU DOMPET BANDUNG Wish me luck @ajengmailani199 @asyifafauziyyah,3
1989580107.0,Mau...@wulanfea @mulandoang @khumaira_30,2
1996459820.0,Hallo kak disini saya menjual jasa menaikan followers shopeeFollowers real aktifUntuk pemesanan bisa hubungi whatsapp saya Whatsapp ; 0812248598811K hanya 50rbCara order hanya menggunakan unsername shopee sajaDan untuk prosses 10 menit followers langsung masuk.Untuk pembayaran via transfer/pulsa.Pembayaran setelah followers masuk.Anda puas kami pun senang !!,2
1645492211.0,MAUUUU BANGET KAAA. Siapa si yg gk mau jeans keren kece dan berkualitas dari @jenim.id.. Bismillah semoga rezeki saya aminnnn🙏🙏🙏Yuk guys ikutan siapa tau kalian beruntung @meeng_@kanzul_arsayh06@fayza2226@adindafauziah22@novitaayu30@lailamboh@fitri080717DON'T FORGET TO FOLLOW GUYSSS.. #1212MyFeed #Fashion #Giveaway,2
1903894731.0,"MAU Yang A ❤️ Bismillah semoga rejeki q, Aamiin 🤲. Yuk guys ikutan @momazka25@anisavirzia@rafankhurota@anie5afria@kayyisaai",2
1645492211.0,MAUUU KAAA. TAS BACKPACK CHARLES & KEITH. Dari giveaway yg pertama naksir bngt sama tasnya. Tapi blm ada rezekinya buat beli. Bismillah semoga rezekinya di giveaway dari @novianov_ aminnnnn 🙏🙏🙏.. Yuk ikutan @meeng_ @fayza2226 @kanzul_arsayh#1212myfeed #tasimportbatam #slingbagmurah,2
1903894731.0,"MAU  #1212birthdaysale ❤️ Bismillah semoga rejeki q, Aamiin 🤲. Yuk guys ikutan @momazka25@anisavirzia@anie5afria@rafankhurota@kayyisaai",2
1903894731.0,MAU   ❤️ Bismillah semoga rejeki q @momazka25 @rafankhurota @anisavirzia @anie5afria @kayyisaai @asep_rista,2
1638153027.0,Ayo kak yg lagi cari batik atau suka batik bisa cek di @woisfals paket komplit ratusan model dan motif batik berkualitas dan pastinya murmer kak.!!!,2
1645492211.0,MAUUU KAAA. Bismillah semoga digiveaway yg ke-2 rezeki saya bisa dapet tas kerenn dan kekinian dari @novianov_. Yuk ikutan.. @meeng_ @fayza2226 @kanzul_arsayh06@adindafauziah22@novitaayu30@lailamboh@Fitri080717DON'T FORGET TO FOLLOW GUYSS#1212myfeed #tasimportbatam #slingbagmurah,2
1645492211.0,MAUUU KAAA. Bismillah semoga digiveaway yg ke-2 rezeki saya bisa dapet tas kerenn dan kekinian dari @novianov_. Yuk ikutan.. @meeng_ @fayza2226 @kanzul_arsayh06@adindafauziah22@novitaayu30@lailamboh#1212myfeed #tasimportbatam #slingbagmurah,2
1645492211.0,MAUUU KAAA. Bismillah semoga digiveaway yg ke-2 rezeki saya bisa dapet tas kerenn dan kekinian dari @novianov_. Yuk ikutan.. @meeng_ @fayza2226 @kanzul_arsayh#1212myfeed #tasimportbatam #slingbagmurah,2
1903894731.0,DONE ❤️ Bismillahirrahmanirrahim semoga rejeki q @momazka25 @rafankhurota @anisavirzia @anie5afria @kayyisaai,2
1645492211.0,HAPPYBIRTHDAY SHOPEE 🎉🎊🎁🎈. Sukses selalu untuk @shopee_id dan @vileohandicraft slalu jadi yg terbaik untuk para customer yaaa 😉😊Aku mau menang karena hadiahnya menarik dan terrthebesttt. Aku juga slalu ikut giveaway @vileohandicraft. Bismillah semoga di giveaway yg ini rezeki saya aminnn🙏🙏🙏. Yuk guys ikutan giveaway nya hadiah nya keren semua lohhh.. @meeng_@kanzul_arsayh06@adindafauziah22@fayza2226@novitaayu30DON'T FORGET TO FOLLOW GUYSSS.. #giveaway #shopeegiveaway,2
1610823142.0,Bissmillahirrohmanir'rohim.Saya Ingin Sekali Smartphone REALME 5#1212shopeetraktiriphone,2
1645492211.0,C. Sajo Gochujang. Bismillah semoga rezeki saya aminnn.. #giveaway #voucherbelanja #voucher,2
1989580107.0,Mau...@wulanfea @queendani19 @rullyutari12,2
1618844804.0,B,2
1622180384.0,Baju dan handphone#shopeefeedgiveaway,2
1903893064.0,"Yuk kak liat toko kami @sitirahmawati5684 ..kami menjual berbagai sabun..ada sabun laundry,parfum laundry dkk. Ada juga Snack jamur..",2
1808448403.0,Baju dan handphone #shopeefeedgiveaway,2
1601665908.0,Follow y guys 👍👍👍👍🙏,2
1903894731.0,MAU  ❤️ Bismillahirrahmanirrahim semoga rejeki q @momazka25 @rafankhurota @anisavirzia @anie5afria @kayyisaai,2
1523634076.0,Baju dan Kamera #ShopeeFeedGiveaway,2
1522590513.0,D #ShopeeKpop #ShopeeID,2
1522590513.0,B #1212GiveawayFeed @nithachia,2
1511120440.0,Frozen II #ShopeeFeedGiveaway,2
1509871661.0,Hp,2
1903894731.0,MAU  ❤️ Bismillahirrahmanirrahim semoga rejeki q @momazka25 @anisavirzia @rafankhurota @anie5afria @kayyisaai,2
1498916271.0,warna baju dan handphone nya #shopeefeedgiveaway,2
2039290806.0,Cek toko kita yuk @ardilacase.id  Sedia segala accessories hp dan lagi ada diskon untuk seluruh produk softcase lohh 😍😍. Yuk mampirr @ardilacase.id,2
1903894731.0,MAU BOGOR ❤️ Bismillah semoga rejeki q @momazka25 @anisavirzia @rafankhurota,2
2014789125.0,Hp dan Baju😊 #ShopeeFeedGiveaway,2
1497159428.0,Warna baju en warna HP #shopeefeedgiveaway,2
1496795891.0,Warna baju dan warna hp #Shopeefeedgiveaway,2
1903894731.0,MAU Chimmy ❤️ Bismillahirrahmanirrahim semoga rejeki q @momazka25 @anisavirzia @kayyisaai,2
1903894731.0,MAU Chimmy ❤️ Bismillahirrahmanirrahim semoga rejeki q @momazka25 @rafankhurota @anisavirzia @anie5afria @kayyisaai,2
1483922482.0,#ShopeeFreedGiveaway warna baju dan warna handphone,2
1477339428.0,B #1212giveawayfeed #shopeefeed #shopee1212birthdaysale @wiwi8080,2
1903894731.0,"MAU Kak ❤️ Bismillah Semoga rejeki q, Aamiin 🤲. Yuk guys ikutan @momazka25@anisavirzia@rafankhurota@anie5afria@kayyisaai",2
2048041580.0,Bagusssss,2
1526141384.0,MAU. @ekfindo_98 @bellaseptanidiaputri @lula_22 @Alhamdulillah_11 @fina_ #1212myfeed #giveaway #Rarenogiveaway,2
1532972922.0,Jawabannya : 12#1212GiveawayFeed@aliykhirana,2
1903894731.0,"MAU  ❤️ Bismillah semoga rejeki q, Aamiin 🤲. Yuk guys ikutan @momazka25@anisavirzia@rafankhurota@anie5afria@kayyisaai",2
1903894731.0,"MAU  ❤️ Bismillah semoga rejeki q, Aamiin 🤲. Yuk guys ikutan @momazka25@anisavirzia@anie5afria@rafankhurota@kayyisaai",2
1584317994.0,"Mau cari tunik? Mau cari maxy dress/ gamis?Mau cari sweater / hoodie? Dari pada bingung mau cari dimana yuk mending cek toko kami, lagi ada diskon.jangan lupa difollow agar kamu bisa dapat voucher dari toko kami dan GRATIS ONGKIR!!!",2
1903894731.0,MAU Yang A ❤️ Bismillah semoga rejeki q @momazka25 @anisavirzia @rafankhurota,2
1582043566.0,Warna baju dan warna hp #shopeefeedgiveaway,2
1578435803.0,Warna hp dan warna baju#shopeefeedgiveaway,2
1576772342.0,B #1212GiveawayFeed,2
1903894731.0,"MAU Yang A ❤️ Bismillah semoga rejeki q, Aamiin 🤲. Yuks guys ikutan @momazka25@rafankhurota@anisavirzia@anie5afria@kayyisaai",2
1564769401.0,Bismillah smartphone #1212giveawayfeed,2
1903894731.0,"MAU  ❤️ Bismillah semoga rejeki q , Aamiin 🤲  yuk guys ikutan @momazka25@rafankhurota@anisavirzia@anie5afria@kayyisaai",2
1548879862.0,12 #1212GiveawayFeed @rrghufrona,2
1542904000.0,Baju dan hp#shopeefeedgiveaway,2
1538803751.0,Bissmillah semoga dapet ip xr/note 10/ipad @abbasss @sayyedul @gsgrosir ig : abzabier_,2
2021787343.0,B. #shopeeKpop #shopeeid,2
1532972922.0,Warna baju & hanphone#ShopeeFeedGiveaway,2
1903894731.0,MAU  ❤️ Bismillah semoga rejeki q @momazka25 @anisavirzia @rafankhurota @anie5afria @kayyisaai,2
2029043343.0,#1111fashiongiveaway @queendani19,2
1532972922.0,"Smoga rezeki sya, vans size 38@aliykhirana @salwaasma77 @bibiesalwa#giveaway#sepatumurah#1212birthdaysale",2
2030607633.0,MAU #shopeefeed,2
2021787343.0,A #shopeeKpop #shopeeid,2
1879044211.0,Mau chimmy 😍@andidodekmaimei @jihanandani @revancloth,2
1651361957.0,Warna baju & warna handphone #ShopeeFeedGiveaway,2
1820337098.0,"Yang lagi cari sprei, bedcover, dan selimut nya yuk kak cek toko kami @diita16",2
1922781815.0,@imamramdani99  @luay.  Pengen hadiah  SEPATU WANITA SP006 SNEAKER OLAHRAGA KEKINIAN warna pink Impian saya bisa membuka usaha kecil-kecil an apa lagi bisa menjual produk dari toko ini  dan yg pasti impian saya juga ingin  memenangkan giveaway ini😄😄 bismillah semoga menang🙏🙏🙏,2
1788684127.0,"Ready Baju IMPORT & LOKAL, lagi DISKON up to 25%",2
1788684127.0,"Ready Baju IMPORT & LOKAL, bisa COD dan lagi ada DISKON sampai 15%",2
1811346791.0,@dep_storekudus Hari Ini Banyak Diskon !! Celana Pendek Distro Pria Wanita Semuanya Ada !!,2
1811346791.0,CARI CELANA?????Klik @DeP_StoreKudus banyak celana distro termurah dan nyaman pastinya. 😉,2
1811346791.0,Celana Pendek Distro Celana Chinos Celana Pria Wanita Hanya 30K !!! Bebas Pilih Banyak Varian @dep_storekudus,2
1811458498.0,Sepatu adidas original made in indonesia BNWB @csual_aneka,2
1814996071.0,Warna handphone dan baju#ShopeeFeedGiveaway,2
1922781815.0,@romadhonsyahrul863 @luay.ahmad   Pengen hadiah  SEPATU WANITA SP006 SNEAKER OLAHRAGA KEKINIAN warna pink Impian saya bisa membuka usaha kecil-kecil an apa lagi bisa menjual produk dari toko ini  dan yg pasti impian saya juga ingin  memenangkan giveaway ini😄😄 bismillah semoga menang 💪💪,2
1903894731.0,"MAU ❤️ Bismillah semoga rejeki q, Aamiin 🤲. Yuk guys ikutan @momazka25@anisavirzia@rafankhurota@anie5afria@kayyisaai",2
1777180148.0,CEK TOKO KITA KAK @hy_katun 😊😊 KITA MENJUAL BAHAN KATUN/NON KATUN UNTUK PAKAIAN😊😊,2
1821974576.0,‪Nyari baju preloved branded yang murah? Ke @indo.dolap aja semua item harngaya cuma 75k saja! Buruan siapa cepet dia dapat! ‬,2
1769321633.0,"Ingin bergaya dengan harga murah tapi ga murahan? Kunjungi toko kami kak @mecink.official banyak koleksi jaket kece dengan harga promo, bisa COD, free ongkir, dan segera claim voucher belanja nya sebelum kehabisan 😍",2
1765107961.0,B #1212GiveawayFeed @anggrainipratiwi13,2
1756689884.0,Yang lagi hitz celana chino panjang murahnya hanya di @ztwofashion,2
1756689884.0,Promo!!! Celana chino 3pcs 200rb cuman di toko @ztwofashion MURAH TP GGA MURAHAN 😘😘,2
1931290085.0,"Halooo buat kalian yg lg cari - cari fashion kekinian dan murah, kebetulan banget nih kalian langsung aja cek toko kita💕",2
1756689884.0,PROMO!!! 200RB DAPET 3PCS CELANA CHINO GRATIS ONGKIR LAGI HANYA DI @ztwofashion,2
1791087655.0,MAU DONG +40+@entik95+@retnolestari90+@tridarmawatiningsih,2
1808448403.0,DONE bismillah semoga beruntung @nurulbaidoh @wildimaliki15 @vinisihombing28 @dwifauziahulfa @ramawani1999 #giveaway,2
1658367632.0,MAU 😍 BANDUNG @nendenpuspita17 @rendynalacktax2159,2
1907880707.0,Hp dan Baju😊 #ShopeeFeedGiveaway,2
1903894731.0,"Mau ❤️ Bismillah dapet hijab Voal dan pulsa, semoga rejeki q, Aamiin 🤲. Yuk guys ikutan @momazka25@anisavirzia@anie5afria@rafankhurota@kayyisaai",2
1806162584.0,Cek toko kami yuk @fannyhwi12 banyak produk kesehatan dan kecantikan dari hwi original,2
1804414881.0,TERMURAH!!!! MULAI DARI 45RIBU PLUS GRATIS ONGKIR KE SELURUH INDONESIA. YUK BURUAN BELANJA DISINI @writerdaylightshop,2
1906756469.0,"Hay Beautys, yang mau kulitnya Sehat, Cantik & Glowing. Yukk Buruan cek akun Shopee kami @syahniabeauty 💕Produk kami dijamin ORI, BPOM & HALAL 💯FREE TOTE BAG CANTIK setiap pembelian paket MSGLOW.IG: officialstore.msglowID Seller: MSGLOW0285#MsGlow #Skincare #Beauty",2
1802360497.0,Pilih Tas 💜Impian saya menjadi wirausaha aamiin 💜🙏@zauharry@ninunurhikmah@linm0422@ripsahsany@gitalghifari@alfathzhain@mellanmeyna@karlina1227@liasantika11@ahmadhambaali@imenkcuy@novitaayu30,2
1907182553.0,"Cek toko kita yuk kak, ada diskon hijab 20%",2
1802360497.0,Mau dong + 39 + @ninunurhikmah @liasantika11 @zauharry 💜,2
1802360497.0,MASKER HERBAL 💜🙏Ikutan yuk@zauharry@ninunurhikmah@imenkcuy@mellanmeyna@liasantika11@ripsahsany@audina.rtn@alfathzhain@gitalghifari@karlina1227@linm0422@ai.rosita@noviherliawati,2
1802360497.0,Bismillahirrahmanirrahim semoga menang aamiin 💜🙏Saya Mau  😊💜Ikutan yuk@zauharry@ninunurhikmah@imenkcuy@liasantika11@mellanmeyna@karlina1227@ripsahsany@audina.rtn@alfathzhain@gitalghifari@linm0422@noviherliawati@ai.rosita,2
1791087655.0,mau banget kaka Gamis Rumina nya @retnolestari90 @ginata0374 @rantirahayu,2
1802360497.0,Bismillahirrahmanirrahim semoga aku menang giveaway nya aamiin 💜Mau kakak 💜@ninunurhikmah@liasantika11@zauharry@ripsahsany@mellanmeyna,2
1802360497.0,Bismillahirrahmanirrahim Mau dong kakak 💜🙏#ktmstore #giveaway Ikutan yuk@zauharry@ninunurhikmah@imenkcuy@mellanmeyna@liasantika11@ripsahsany@audina.rtn@alfathzhain@gitalghifari@karlina1227@linm0422@ai.rosita@noviherliawati,2
1802360497.0,Bismillah dapet voal dan pulsa 50.000 💜@zauharry@ninunurhikmah@ripsahsany@mellanmeyna@karlina1227,2
1909455206.0,Warna HP dan Baju #ShopeeFeedGiveaway,2
1791087655.0,mau dong kaka dasternya @retnolestari90 @ginata0374 @rantirahayu,2
1808448403.0,Bismillah semoga beruntung @nurulbaidoh @wildimaliki15 @vinisihombing28 @afniaaf8 @fauziag231 #shopeefeedgiveaway,2
1909676566.0,Ada 8 feed #shopeefeed,2
1921321953.0,〰  ♡  〰                            ♡ ☆ ♡                        ♡    *   *    ♡                   ♡       *       *      ♡             ♡          *            *         ♡         ♡            *                  *            ♡                 Baju/Kaos dan HP            #ShopeeFeedGiveaway,2
1903894731.0,"MAU ❤️ Bismillah semoga rejeki q, Aamiin 🤲 yuk guys ikutan @momazka25@anisavirzia@rafankhurota@anie5afria @kayyisaaii",2
1756685715.0,Malam kak yuk cek ke toko saya @daringdongshop_  menyediakan berbagai kosmetik dan obat herbal berbasis ORIGINAL lagi yuk merapat skuy ✌️😊✌️,2
1903894731.0,MAU ❤️ Bismillah semoga rejeki q @rafankhurota @momazka25 @anisavirzia,2
1989580107.0,#1111fashiongiveaway @khumaira_30,2
1903894731.0,MAU Yang A ❤️ Bismillahirrahmanirrahim semoga rejeki q @momazka25 @rafankhurota @anisavirzia @anie5afria @kayyisaai,2
1987746097.0,"Sebelum bobok kepoin dulu koleksinya @dyn_clothingline biar kebawa mimpi,, siapa tahu jadi kenyataan",2
1903894731.0,MAU Yang A ❤️ Bismillahirrahmanirrahim semoga rejeki q @momazka25 @rafankhurota @anisavirzia,2
1877811131.0,Baju Oren handphone merah dan baju hijau hendpone biru #shopeefeedgiveaway,2
1700317620.0,Warna baju & hp #shopeefeedgiveaway,2
1697893790.0,Warna HP & warna baju #shopeefeedgiveaway,2
1696143453.0,Diskon up to 50%?!Ayoo sisters kunjungi toko kami @fairybeautystudio ❤️❤️,2
1693726062.0,MASKER HERBAL@aristadella208 @fiatuintibah @ismaylaa,2
1989580107.0,#1111fashiongiveaway @ramdanidari,2
1826795186.0,Ada produk Pembesar payudara loh kak ditoko saya . Yuk mampir @silviaherbalstore,2
1693726062.0,Jawabannya 2 . Bismillah beruntung ikutan kuy @aristadella208 @fiatuintibah Mau red jellynya kak,2
1879854435.0,Tv @sheciweuhcomel  @tita77h  @agus27hermawan  @agusciweuh #shopee1212birthdaysale #1212giveawayfeed,2
1892810563.0,Baju dan handphone #shopeefeedgiveaway,2
1893699570.0,Warna baju dan warna hp #shopeefeedgiveaway,2
1474278228.0,A.#ShopeeFeed,2
1681385537.0,mau,2
1900198359.0,Mau,2
1901919328.0,Hitam #1212giveawayfeed,2
1903894731.0,"MAU dong 42 ❤️ Bismillah semoga rejeki q, Aamiin 🤲. Yuk guys ikutan@momazka25@anie5afria@anisavirzia@rafankhurota@kayyisaai",2
1868779395.0,Baju dan hp #ShopeeFeedGiveaway,2
1701618561.0,LAPTOP AZA MIN...KARENA LAPTOP SAYA SUDAH ERROR...SEMOGA DAPAT GIVE AWAY DARI SHOPEE😇😇😇 #1212GIEVAWAYFEED,2
1952537400.0,Smartphone @mayadwi02 #1212giveawayfeed,2
1937389818.0,Semoga menang @andrana_k79 @adyatama_madani @abana225,2
1737184620.0,MAU KENDAL ❤ @aniskurmiasih @akufifi  @syafaa0 #1111kompetisi,2
1737184620.0,MAU KENDAL @syafaa0 @akufifi @lulasafitri #1111kompetisi,2
1737184620.0,Bismillah semoga beruntung @syafaa0 @akufifi @lulasafitri,2
1848813045.0,Daebak skincare for Acne Scars dan ini buagus bgt buat mengembalikan tekstur kulit agar mnjdi lebih kenyal dan sehat. Yuk ikuti GAnya dan follow akun @kbeautylx.id wish me and you luck♡ @britaniasulaini @salimrenggo @rianimayang @yatnosank @tiwik20 #kbeautylx,2
1848813045.0,"Yang lg nyari skincare korea recommended buat ngilangin bopeng,yuk sini! Ada GA yg amazing bgt dri @kbeautylx.id untuk mslah klian. Yuk ikutan siapa tau beruntung, wish us luck💙 @andikaarba @wandaameliya @indri77777777 @yulanda93 @neylasadiya #kbeautylx",2
1731275677.0,"Ijin share kak.. yuk belanja di @cantikcitrafashion bahan ORI, harga murah dan dapat cardigan anak loh kak.. ada jual bross bahu yang cantik.. 😉😊🥰",2
1849530716.0,Mau #shopeefeed,2
1719915910.0,MANTAP,2
1717621921.0,FROZEN II #ShopeeFeedGiveaway,2
1853131500.0,Koleksi @dyn_clothingline selalu terbaru lhooo 🤩,2
1713810441.0,FROZEN II,2
1941593989.0,A.BOLA #ShopeeForMen #SFMGiveaway,2
1856864847.0,"Ijin share😊, di @blue_store000 banyak fashion lucu yang bisa bikin tampilanmu kece abis dan pastinya nyaman di pake buat temenin hari mu😆😆",2
1856864847.0,"Ijin share😊,,, di @blue_store000 banyak koleksi fashion lucu yang bisa bikin tampilanmu kece maksimal dan pastinya nyaman di pake buat temenin harimu 😆😆",2
1701618561.0,LAPTOP AZA MIN...KARENA LAPTOP SAYA SUDAH ERROR...SEMOGA DAPAT GIVE AWAY DARI SHOPEE😇😇😇 #1212GIVEAWAYFEED,2
1857378705.0,Bingung mau cari perlengkapan rumah tangga yang murah dan Berkualitas? Cek toko kita yuk @sofiastore_ FREE ONGKIR,2
1903894731.0,"MAU Kak ❤️ Bismillah semoga rejeki q, Aamiin 🤲. Yuk ikutan guys @momazka@anisavirzia@rafankhurota@anie5afria@kayyisaai",2
2768872.0,Harga grosir min order berapa kak?,2
1469238931.0,"Assalamuailakum kak, yuk ikutan give away bareng kami @annidadiyani  @nadiawae257  @haritsahawal semoga  hoki kakak",2
498084017.0,"Ada 7 warna kak 😊Me Ji Ku Hi Bi Ni U Mauu banget donk kakkk 😍😍Cantik bgt sprai nya, bkin ngiler deh 💕Yuk teman* follow kak @fenydiah30  dan ramaikan give away nya yuk 💃Siapa tau kita beruntung 😇@vikanailamaharani@sii.595 @lailamboh @itsita0304 @laila_sftr123 @tridarmawatiningsih @renijambi #giveaway #shope1212 #spreihomemade",2
441146479.0,Warna baju dan handphone #shopeefeedgiveaway,2
444832036.0,Mau 1,2
464014229.0,Hp dan baju #shopeefeedgiveaway,2
483046168.0,MAUYukk gengsss ikutan jugaaa @nabilaputric @deltaart21 @zahwasalsa_ komen yang banyakk dan jangan lupa juga follow @jenim.id  #1212myfeed #fashion #shopeefeedgiveaway,2
488788969.0,aku mau donk... laptop dan camera #shopee1212birthdaysale #1212giveawayfeed yuk ikutan  @zezeumar,2
492325152.0,barokalloh usahanya Kaka..,2
492914690.0,Baju dan handphone #shopeefeedgiveaway,2
498084017.0,"Bismillah dapet 😍😍😍😍Bikin ngiler deh jilbabnya, cantik bgt 💚Semoga beruntung bisa dapetin 😇Yuk gais follow kak @nana4lfiana dan ramaikan giveaway nya yuk 💃@vikanailamaharani @lailamboh @tridarmawatiningsih @sii.595 @laila_sftr123 @renijambi @desyratnasari26 #giveaway #1212myfeed #fashion",2
1464569772.0,Frozen II #ShopeeFideGateaway,2
498084017.0,MAUUUUU  💚💚💚💚mauuu banget kakk😍😍😍Yuk gais follow toko @sbkjeans dan ikutan giveaway nya yukk 💃💃💃@vikanailamaharani @lailamboh @sii.595 @tridarmawatiningsih @laila_sftr123 @renijambi#1212myfeed #fashion #giveaway Semoga beruntung dapetinn 😇,2
498084017.0,MAUUUUUMauuuuu banget kakkk 😍😍😍Bkin ngiler deh daster muslimah nya 💚💚💚Yuk temn* follow kak@ayu.fitri94 dan join giveaway nya yuuk!! @lailamboh@vikanailamaharani@renijambi@putri.ayuningtyas15@ernakorniati26@desyratnasari26#shopeefeed#shopeebirthdaysale1212#shopeegiveaway,2
498084017.0,Mauuu banget kakkk 💚💚💚Bikin ngiler deh jaket jeans nya 😍😍Semoga aku beruntung dapetin 😇Yukk follow toko @q81shop dan ikut giveaway nya yaaa 😇@vikanailamaharani @sii.595 @lailamboh @itsita0304 @renijambi @tridarmawatiningsih@desyratnasari26 @putri.ayuningtyas15 @ernakorniati26#q81shop #giveaway,2
498084017.0,Mauuu kakkkk 😍😍😍Yuk follow toko @almisni.fashion 😍😍 Dan ikut giveaway yuk @lailamboh@desyratnasari26 @renijambi @erna_setyorini @putri.ayuningtyas15 @novitaayu30#giveaway #1111giveaway #1111fashiongiveaway,2
498084017.0,Mauuu kakkkk 😍😍😍Yuk follow toko @almisni.fashion 😍😍 Dan ikut giveaway yuk @lailamboh@desyratnasari26 @renijambi @erna_setyorini @putri.ayuningtyas15 @sii.595#giveaway #1111giveaway #1111fashiongiveaway,2
498084017.0,Mauuu 😍😍😍Mauuuu banget donk kakkk 💚💚💚Mau varian yang japanese green tea kak 💚💚Yuk temen* follow toko @umasker.in Dan join giveaway nya yuk💃@lailamboh @sii.595 @tridarmawatiningsih@itsita0304 @vikanailamaharani @ernakorniati26@putri.ayuningtyas15 @desyratnasari26 @renijambi @tridarma_ Semoga beruntung dapetin salah satunya 😇#beauty#giveaway#maskerwajah,2
498084017.0,"Mauuuu MAGETAN kakk 😇😇Cantiknyaa,bkin ngiler deh dasternya 💚💚💚 Yukkk ikutann give away dr kak@mahasya@vikanailamaharani@ernakorniati26@sii.595@renijambi @putri.ayuningtyas15 @lailamboh@desyratnasari26 #1111kompetisi",2
440201561.0,"""MAU""",2
431942137.0,Baju dan handphone #shopeefeedgiveaway,2
409833479.0,Yuk kak cek sepatu bayi rajut di @aghniyn dijamin 100% handmade,2
403354327.0,B #1212GiveawayFeed,2
323929590.0,Mau dong #1212shopeetraktiriphone @nisaaenunsafitry @pettroll,2
323929590.0,Mau hadiah sepatu kakak 😊🙏.Impian aku pengen umroh sama keluarga.. aamiin..Ayo ikutan giveaway ini @pettroll @wahyumendol @silviadamayanti05 @nisaaenunsafitry @asiiihhh @riskiagustinbudiani @wirdakamisna @sii.595 @furgandini @aisyahnuha1 @lailamboh,2
323929590.0,Semoga beruntung @pettroll @silviadamayanti05 @aisyahnuha1,2
323929590.0,Semoga beruntung @pettroll @wahyumendol @silviadamayanti05 @nisaaenunsafitry @asiiihhh @riskiagustinbudiani @wirdakamisna @sii.595 @furgandini @aisyahnuha1 @lailamboh @firdajasmen18 @dianagina45,2
323929590.0,Semoga beruntung... ayo ikutan @pettroll @wahyumendol @silviadamayanti05 @nisaaenunsafitry @asiiihhh @riskiagustinbudiani @wirdakamisna @sii.595 @furgandini @aisyahnuha1,2
340421153.0,MAU  🙏 @yusioei @julia_paopao @santy_onen,2
340421153.0,Wish me luck 🙏 @yusioei @julia_paopao @santy_oneng @bapaor @novrizalsandra #giveaway #shopeefeed #shopeeid,2
340421153.0,Wish me luck 🙏 @yusioei @santy_oneng @julia_paopao,2
341376193.0,Warna baju n hp #shopeefeedgiveaway,2
360707711.0,MAU,2
372087283.0,Handphone dan Baju #shopeefeedgiveaway,2
374661177.0,𝙖𝙢𝙥𝙡𝙤𝙥 𝙨𝙥𝙚𝙨𝙞𝙖𝙡 𝙉𝘼𝙏𝘼𝙇 𝙗𝙖𝙣𝙮𝙖𝙠 𝙠𝙤𝙡𝙚𝙠𝙨𝙞 𝙡𝙖𝙜𝙞 𝙙𝙞𝙨𝙠𝙤𝙣,2
384590578.0,Warna handphone dan warna baju#shopeefeedgiveaway,2
399623668.0,MAU #shopeefeed,2
401930445.0,"😍😍😍Best seller banget say, ayo buruan belanja di @dyn_clothingline .. koleksinya selalu update 😘😃😘😘😘",2
498084017.0,"Mauuuu 😍😍Mauuuuuuuuuuuu   💕💕Mauuu banget kak deodorant spray sr12 nyaaa 💚💚💚Yuk temen* follow toko kak @vida.aini Join giveawaynya yuk,,lg bagiin deodorant gratis loh, siapa tau kita menang 😍😍@vikanailamaharani @sii.595 @itsita0304 @desyratnasari26 @novitaayu30 @renijambi #giveaway #sr12skincare #deodorant",2
498104904.0,Laptop #1212GiveawayFeed @Luckkyboqierr,2
509097836.0,1.warna case hape2.warna baju choki #ShopeeFeedGiveaway #ShopeeFeed,2
640027410.0,Warna baju dan handphone #ShopeeFeedGiveaway,2
648003904.0,Mau kasih Info kami menyediakan Essensial oil untuk Baby dan kids. Yuuu langsung kunjungi Toko kami@cessanatural sedang banyak promo dan Cashback Semuanya terbatas ya .. Yuuu langsung Kunjungi dan Order untuk Stok d Rumah Agar jika s kecil mengalami Keluhan Langsung Oleskan Cessa saja 🤩,2
651697047.0,B #1212GiveawayFeed @lilirahmadilla,2
652795223.0,When i am older -josh gad #1212birthdaysale,2
652795223.0,Wish me luck @ajengmailani199 @asyifafauziyyah,2
655421257.0,Baju dan Handphone #ShopeeFeedGiveaway,2
658936153.0,B #1212giveawayfeed @rurin_drahmania,2
669373687.0,MAU YUK IKUTAN SAPA TAU PEMENANGNYA AKU ATAUPUN KALIAN JANGAN LUPA FOLLOW @novianov_  TERLEBIH DAHULU YA @jafniainun17 @FIMAPERFUME @anasria96,2
691148388.0,Baju dan handphone #shopeefeedgiveaway,2
702829348.0,Mau,2
